,date,t1,id1,g1,g2,id2,t2,tourn
0,2002.04.23,Wanderers,834,2,2,820,Penarol,Copa Libertadores
1,2002.04.23,Cobreloa,305,0,2,616,Olimpia Asuncion,Copa Libertadores
2,2002.04.23,EL Nacional,509,0,0,10,Boca Juniors,Copa Libertadores
3,2002.04.23,Nacional,817,1,0,402,America De Cali,Copa Libertadores
4,2002.04.23,River Plate,31,1,2,224,Gremio,Copa Libertadores
5,2002.04.23,U. Catolica,329,1,1,238,Sao Caetano,Copa Libertadores
6,2002.04.29,Penarol,820,2,2,834,Wanderers,Copa Libertadores
7,2002.04.30,Sao Caetano,238,1,1,329,U. Catolica,Copa Libertadores
8,2002.04.30,Boca Juniors,10,2,0,509,EL Nacional,Copa Libertadores
9,2002.05.01,Olimpia Asuncion,616,2,1,305,Cobreloa,Copa Libertadores
10,2002.05.01,Gremio,224,4,0,31,River Plate,Copa Libertadores
11,2002.05.01,America De Cali,402,0,0,817,Nacional,Copa Libertadores
12,2002.05.08,Boca Juniors,10,1,1,616,Olimpia Asuncion,Copa Libertadores
13,2002.05.08,Gremio,224,1,0,817,Nacional,Copa Libertadores
14,2002.05.09,Penarol,820,1,0,238,Sao Caetano,Copa Libertadores
15,2002.05.14,Sao Caetano,238,2,1,820,Penarol,Copa Libertadores
16,2002.05.15,Nacional,817,1,1,224,Gremio,Copa Libertadores
17,2002.05.16,Olimpia Asuncion,616,1,0,10,Boca Juniors,Copa Libertadores
18,2002.07.10,Olimpia Asuncion,616,3,2,224,Gremio,Copa Libertadores
19,2002.07.17,Gremio,224,1,0,616,Olimpia Asuncion,Copa Libertadores
20,2002.07.24,Olimpia Asuncion,616,0,1,238,Sao Caetano,Copa Libertadores
21,2002.08.01,Sao Caetano,238,1,2,616,Olimpia Asuncion,Copa Libertadores
22,2002.08.27,Dep. Tachira,911,2,0,925,Monagas,Copa Sudamericana
23,2002.08.28,Aucas,502,1,2,503,Barcelona SC,Copa Sudamericana
24,2002.09.02,Cerro Porteno,604,0,2,614,Libertad Asuncion,Copa Sudamericana
25,2002.09.02,Bolivar,106,4,2,118,Oriente Petrolero,Copa Sudamericana
26,2002.09.04,Racing Club,30,1,0,31,River Plate,Copa Sudamericana
27,2002.09.04,Alianza Lima,704,1,0,739,U. de Deportes,Copa Sudamericana
28,2002.09.05,Danubio,810,1,1,817,Nacional,Copa Sudamericana
29,2002.09.05,Monagas,925,3,0,911,Dep. Tachira,Copa Sudamericana
30,2002.09.09,Libertad Asuncion,614,1,0,604,Cerro Porteno,Copa Sudamericana
31,2002.09.09,Atl. Nacional,403,1,0,402,America De Cali,Copa Sudamericana
32,2002.09.11,Gimnasia L.P.,18,3,1,10,Boca Juniors,Copa Sudamericana
33,2002.09.11,U. de Deportes,739,0,1,704,Alianza Lima,Copa Sudamericana
34,2002.09.12,Oriente Petrolero,118,1,0,106,Bolivar,Copa Sudamericana
35,2002.09.12,Barcelona SC,503,1,0,502,Aucas,Copa Sudamericana
36,2002.09.17,Nacional,817,2,0,810,Danubio,Copa Sudamericana
37,2002.09.18,Barcelona SC,503,1,0,704,Alianza Lima,Copa Sudamericana
38,2002.09.18,Boca Juniors,10,0,0,18,Gimnasia L.P.,Copa Sudamericana
39,2002.09.19,Bolivar,106,2,0,614,Libertad Asuncion,Copa Sudamericana
40,2002.09.19,Monagas,925,0,3,33,San Lorenzo,Copa Sudamericana
41,2002.09.23,Libertad Asuncion,614,1,1,106,Bolivar,Copa Sudamericana
42,2002.09.23,S. Wanderers,325,3,2,305,Cobreloa,Copa Sudamericana
43,2002.09.24,America De Cali,402,1,2,403,Atl. Nacional,Copa Sudamericana
44,2002.09.25,River Plate,31,0,0,30,Racing Club,Copa Sudamericana
45,2002.09.26,Alianza Lima,704,2,1,503,Barcelona SC,Copa Sudamericana
46,2002.09.26,San Lorenzo,33,5,1,925,Monagas,Copa Sudamericana
47,2002.10.01,Alianza Lima,704,1,0,817,Nacional,Copa Sudamericana
48,2002.10.02,San Lorenzo,33,3,1,30,Racing Club,Copa Sudamericana
49,2002.10.08,Atl. Nacional,403,2,1,325,S. Wanderers,Copa Sudamericana
50,2002.10.09,Bolivar,106,4,1,18,Gimnasia L.P.,Copa Sudamericana
51,2002.10.22,Nacional,817,3,1,704,Alianza Lima,Copa Sudamericana
52,2002.10.23,Racing Club,30,2,0,33,San Lorenzo,Copa Sudamericana
53,2002.10.29,S. Wanderers,325,1,0,403,Atl. Nacional,Copa Sudamericana
54,2002.10.30,Gimnasia L.P.,18,2,0,106,Bolivar,Copa Sudamericana
55,2002.11.01,Cobreloa,305,0,1,325,S. Wanderers,Copa Sudamericana
56,2002.11.04,Bolivar,106,2,1,33,San Lorenzo,Copa Sudamericana
57,2002.11.05,Atl. Nacional,403,2,1,817,Nacional,Copa Sudamericana
58,2002.11.12,Nacional,817,2,1,403,Atl. Nacional,Copa Sudamericana
59,2002.11.13,San Lorenzo,33,4,2,106,Bolivar,Copa Sudamericana
60,2002.11.27,Atl. Nacional,403,0,4,33,San Lorenzo,Copa Sudamericana
61,2002.12.11,San Lorenzo,33,0,0,403,Atl. Nacional,Copa Sudamericana
62,2003.02.05,America De Cali,402,1,5,237,Santos,Copa Libertadores
63,2003.02.05,12 de Octubre,601,3,1,509,EL Nacional,Copa Libertadores
64,2003.02.06,Barcelona SC,503,2,0,307,Colo Colo,Copa Libertadores
65,2003.02.06,Cerro Porteno,604,3,2,329,U. Catolica,Copa Libertadores
66,2003.02.11,Alianza Lima,704,1,1,616,Olimpia Asuncion,Copa Libertadores
67,2003.02.12,Cobreloa,305,0,0,18,Gimnasia L.P.,Copa Libertadores
68,2003.02.13,Sporting Cristal,736,0,2,232,Paysandu PA,Copa Libertadores
69,2003.02.18,Penarol,820,2,2,224,Gremio,Copa Libertadores
70,2003.02.18,U. de Deportes,739,1,1,30,Racing Club,Copa Libertadores
71,2003.02.18,Libertad Asuncion,614,2,2,510,Emelec,Copa Libertadores
72,2003.02.19,Dep. Cali,410,2,0,31,River Plate,Copa Libertadores
73,2003.02.19,U. Catolica,329,0,1,736,Sporting Cristal,Copa Libertadores
74,2003.02.19,Fenix,812,1,2,214,Corinthians,Copa Libertadores
75,2003.02.20,Santos,237,3,1,601,12 de Octubre,Copa Libertadores
76,2003.02.20,Olimpia Asuncion,616,0,0,305,Cobreloa,Copa Libertadores
77,2003.02.20,Boca Juniors,10,2,0,416,Ind. Medellin,Copa Libertadores
78,2003.02.25,Emelec,510,0,4,410,Dep. Cali,Copa Libertadores
79,2003.02.25,Bolivar,106,5,2,820,Penarol,Copa Libertadores
80,2003.02.25,Nacional,817,1,2,30,Racing Club,Copa Libertadores
81,2003.02.26,U. de Deportes,739,2,0,118,Oriente Petrolero,Copa Libertadores
82,2003.02.26,Colo Colo,307,1,2,10,Boca Juniors,Copa Libertadores
83,2003.02.26,Gimnasia L.P.,18,5,1,704,Alianza Lima,Copa Libertadores
84,2003.02.26,EL Nacional,509,1,1,402,America De Cali,Copa Libertadores
85,2003.02.27,River Plate,31,3,1,614,Libertad Asuncion,Copa Libertadores
86,2003.02.27,Ind. Medellin,416,1,0,503,Barcelona SC,Copa Libertadores
87,2003.02.27,The Strongest,126,1,0,812,Fenix,Copa Libertadores
88,2003.03.04,America De Cali,402,4,1,601,12 de Octubre,Copa Libertadores
89,2003.03.04,Gimnasia L.P.,18,1,1,616,Olimpia Asuncion,Copa Libertadores
90,2003.03.05,Boca Juniors,10,2,1,503,Barcelona SC,Copa Libertadores
91,2003.03.05,Alianza Lima,704,2,3,305,Cobreloa,Copa Libertadores
92,2003.03.06,Paysandu PA,232,0,0,604,Cerro Porteno,Copa Libertadores
93,2003.03.06,Oriente Petrolero,118,2,3,817,Nacional,Copa Libertadores
94,2003.03.06,Colo Colo,307,2,1,416,Ind. Medellin,Copa Libertadores
95,2003.03.11,Dep. Cali,410,1,0,614,Libertad Asuncion,Copa Libertadores
96,2003.03.11,Paysandu PA,232,3,1,329,U. Catolica,Copa Libertadores
97,2003.03.11,Corinthians,214,4,1,126,The Strongest,Copa Libertadores
98,2003.03.12,EL Nacional,509,0,0,237,Santos,Copa Libertadores
99,2003.03.12,Racing Club,30,2,0,118,Oriente Petrolero,Copa Libertadores
100,2003.03.12,Sporting Cristal,736,1,1,604,Cerro Porteno,Copa Libertadores
101,2003.03.13,Colo Colo,307,1,1,503,Barcelona SC,Copa Libertadores
102,2003.03.13,Emelec,510,3,1,31,River Plate,Copa Libertadores
103,2003.03.13,Gremio,224,1,0,106,Bolivar,Copa Libertadores
104,2003.03.18,Emelec,510,1,5,614,Libertad Asuncion,Copa Libertadores
105,2003.03.18,Paysandu PA,232,2,1,736,Sporting Cristal,Copa Libertadores
106,2003.03.18,Penarol,820,4,0,106,Bolivar,Copa Libertadores
107,2003.03.18,U. Catolica,329,2,1,604,Cerro Porteno,Copa Libertadores
108,2003.03.19,Gimnasia L.P.,18,0,0,305,Cobreloa,Copa Libertadores
109,2003.03.19,Nacional,817,2,0,739,U. de Deportes,Copa Libertadores
110,2003.03.19,EL Nacional,509,1,0,601,12 de Octubre,Copa Libertadores
111,2003.03.19,Santos,237,3,0,402,America De Cali,Copa Libertadores
112,2003.03.20,Fenix,812,2,0,126,The Strongest,Copa Libertadores
113,2003.03.20,Olimpia Asuncion,616,0,1,704,Alianza Lima,Copa Libertadores
114,2003.03.20,River Plate,31,2,1,410,Dep. Cali,Copa Libertadores
115,2003.03.25,Cobreloa,305,2,3,616,Olimpia Asuncion,Copa Libertadores
116,2003.03.25,Racing Club,30,1,1,739,U. de Deportes,Copa Libertadores
117,2003.03.25,12 de Octubre,601,1,4,237,Santos,Copa Libertadores
118,2003.03.26,Ind. Medellin,416,1,0,10,Boca Juniors,Copa Libertadores
119,2003.03.26,Alianza Lima,704,1,1,18,Gimnasia L.P.,Copa Libertadores
120,2003.03.27,Sporting Cristal,736,3,1,329,U. Catolica,Copa Libertadores
121,2003.03.27,America De Cali,402,1,0,509,EL Nacional,Copa Libertadores
122,2003.03.27,Cerro Porteno,604,2,6,232,Paysandu PA,Copa Libertadores
123,2003.04.01,Dep. Cali,410,1,0,510,Emelec,Copa Libertadores
124,2003.04.01,Nacional,817,3,0,118,Oriente Petrolero,Copa Libertadores
125,2003.04.02,Gremio,224,4,1,820,Penarol,Copa Libertadores
126,2003.04.02,Corinthians,214,6,1,812,Fenix,Copa Libertadores
127,2003.04.03,Boca Juniors,10,2,2,307,Colo Colo,Copa Libertadores
128,2003.04.03,Barcelona SC,503,2,4,416,Ind. Medellin,Copa Libertadores
129,2003.04.08,Oriente Petrolero,118,2,2,739,U. de Deportes,Copa Libertadores
130,2003.04.08,Olimpia Asuncion,616,4,1,18,Gimnasia L.P.,Copa Libertadores
131,2003.04.08,Cobreloa,305,4,0,704,Alianza Lima,Copa Libertadores
132,2003.04.09,Libertad Asuncion,614,0,2,31,River Plate,Copa Libertadores
133,2003.04.09,The Strongest,126,0,2,214,Corinthians,Copa Libertadores
134,2003.04.09,Racing Club,30,4,1,817,Nacional,Copa Libertadores
135,2003.04.10,Ind. Medellin,416,2,0,307,Colo Colo,Copa Libertadores
136,2003.04.10,Bolivar,106,1,0,224,Gremio,Copa Libertadores
137,2003.04.10,Barcelona SC,503,2,2,10,Boca Juniors,Copa Libertadores
138,2003.04.15,Cerro Porteno,604,1,0,736,Sporting Cristal,Copa Libertadores
139,2003.04.16,U. Catolica,329,1,1,232,Paysandu PA,Copa Libertadores
140,2003.04.16,U. de Deportes,739,2,2,817,Nacional,Copa Libertadores
141,2003.04.16,Santos,237,1,1,509,EL Nacional,Copa Libertadores
142,2003.04.16,Oriente Petrolero,118,0,1,30,Racing Club,Copa Libertadores
143,2003.04.16,12 de Octubre,601,1,4,402,America De Cali,Copa Libertadores
144,2003.04.17,River Plate,31,2,0,510,Emelec,Copa Libertadores
145,2003.04.17,Libertad Asuncion,614,1,0,410,Dep. Cali,Copa Libertadores
146,2003.04.22,Olimpia Asuncion,616,2,3,224,Gremio,Copa Libertadores
147,2003.04.23,Nacional,817,4,4,237,Santos,Copa Libertadores
148,2003.04.23,Cerro Porteno,604,0,1,416,Ind. Medellin,Copa Libertadores
149,2003.04.24,Boca Juniors,10,0,1,232,Paysandu PA,Copa Libertadores
150,2003.04.29,America De Cali,402,1,1,30,Racing Club,Copa Libertadores
151,2003.05.01,River Plate,31,2,1,214,Corinthians,Copa Libertadores
152,2003.05.06,Ind. Medellin,416,0,1,604,Cerro Porteno,Copa Libertadores
153,2003.05.07,Santos,237,2,2,817,Nacional,Copa Libertadores
154,2003.05.08,Gremio,224,3,0,616,Olimpia Asuncion,Copa Libertadores
155,2003.05.13,Racing Club,30,0,1,402,America De Cali,Copa Libertadores
156,2003.05.14,Corinthians,214,1,2,31,River Plate,Copa Libertadores
157,2003.05.15,Paysandu PA,232,2,4,10,Boca Juniors,Copa Libertadores
158,2003.05.20,River Plate,31,2,1,402,America De Cali,Copa Libertadores
159,2003.05.21,Cobreloa,305,1,2,10,Boca Juniors,Copa Libertadores
160,2003.05.22,Gremio,224,2,2,416,Ind. Medellin,Copa Libertadores
161,2003.05.27,America De Cali,402,4,1,31,River Plate,Copa Libertadores
162,2003.05.28,Boca Juniors,10,2,1,305,Cobreloa,Copa Libertadores
163,2003.05.29,Ind. Medellin,416,2,1,224,Gremio,Copa Libertadores
164,2003.06.04,Santos,237,1,0,416,Ind. Medellin,Copa Libertadores
165,2003.06.11,Boca Juniors,10,2,0,402,America De Cali,Copa Libertadores
166,2003.06.18,Ind. Medellin,416,2,3,237,Santos,Copa Libertadores
167,2003.06.19,America De Cali,402,0,4,10,Boca Juniors,Copa Libertadores
168,2003.06.25,Boca Juniors,10,2,0,237,Santos,Copa Libertadores
169,2003.07.02,Santos,237,1,3,10,Boca Juniors,Copa Libertadores
170,2003.07.12,Olimpia Asuncion,616,2,0,33,San Lorenzo,Recopa Sudamericana
171,2003.07.29,LDU Quito,518,2,0,503,Barcelona SC,Copa Sudamericana
172,2003.07.30,Gremio,224,0,4,239,Sao Paulo,Copa Sudamericana
173,2003.07.30,Sao Caetano,238,3,0,230,Palmeiras,Copa Sudamericana
174,2003.07.30,Corinthians,214,0,2,205,Atletico-MG,Copa Sudamericana
175,2003.07.31,Monagas,925,1,2,927,Petare,Copa Sudamericana
176,2003.08.04,The Strongest,126,2,2,106,Bolivar,Copa Sudamericana
177,2003.08.04,U. Catolica,329,0,1,321,Osorno,Copa Sudamericana
178,2003.08.05,Petare,927,1,0,925,Monagas,Copa Sudamericana
179,2003.08.05,Independiente,22,1,1,32,Rosario Central,Copa Sudamericana
180,2003.08.05,Dep. Pasto,411,0,0,403,Atl. Nacional,Copa Sudamericana
181,2003.08.06,Cienciano,713,1,0,704,Alianza Lima,Copa Sudamericana
182,2003.08.12,Colon Santa FE,13,3,1,42,Velez Sarsfield,Copa Sudamericana
183,2003.08.12,Barcelona SC,503,2,1,518,LDU Quito,Copa Sudamericana
184,2003.08.13,Santos,237,1,1,226,Internacional,Copa Sudamericana
185,2003.08.13,Palmeiras,230,0,1,217,Cruzeiro,Copa Sudamericana
186,2003.08.13,Fluminense,220,2,0,214,Corinthians,Copa Sudamericana
187,2003.08.14,Guarani,611,0,1,614,Libertad Asuncion,Copa Sudamericana
188,2003.08.14,Petare,927,1,2,33,San Lorenzo,Copa Sudamericana
189,2003.08.19,Bolivar,106,1,1,126,The Strongest,Copa Sudamericana
190,2003.08.20,San Lorenzo,33,6,0,927,Petare,Copa Sudamericana
191,2003.08.21,Atl. Nacional,403,2,1,411,Dep. Pasto,Copa Sudamericana
192,2003.08.26,Danubio,810,0,1,817,Nacional,Copa Sudamericana
193,2003.08.26,Alianza Lima,704,0,1,713,Cienciano,Copa Sudamericana
194,2003.08.26,Vasco,241,1,1,224,Gremio,Copa Sudamericana
195,2003.08.26,Internacional,226,3,1,219,Flamengo RJ,Copa Sudamericana
196,2003.08.26,Cruzeiro,217,1,1,238,Sao Caetano,Copa Sudamericana
197,2003.08.28,Velez Sarsfield,42,1,4,13,Colon Santa FE,Copa Sudamericana
198,2003.08.28,Libertad Asuncion,614,0,1,611,Guarani,Copa Sudamericana
199,2003.09.02,Osorno,321,1,2,329,U. Catolica,Copa Sudamericana
200,2003.09.03,Atletico-MG,205,0,2,220,Fluminense,Copa Sudamericana
201,2003.09.03,Flamengo RJ,219,0,3,237,Santos,Copa Sudamericana
202,2003.09.03,Sao Paulo,239,2,1,241,Vasco,Copa Sudamericana
203,2003.09.04,Rosario Central,32,0,1,22,Independiente,Copa Sudamericana
204,2003.09.15,Sao Paulo,239,1,0,220,Fluminense,Copa Sudamericana
205,2003.09.16,Independiente,22,1,4,31,River Plate,Copa Sudamericana
206,2003.09.16,The Strongest,126,2,0,33,San Lorenzo,Copa Sudamericana
207,2003.09.16,Sao Caetano,238,0,1,237,Santos,Copa Sudamericana
208,2003.09.16,Nacional,817,2,2,810,Danubio,Copa Sudamericana
209,2003.09.17,LDU Quito,518,1,1,403,Atl. Nacional,Copa Sudamericana
210,2003.09.24,Nacional,817,3,0,614,Libertad Asuncion,Copa Sudamericana
211,2003.09.24,Colon Santa FE,13,1,1,10,Boca Juniors,Copa Sudamericana
212,2003.09.25,Cienciano,713,4,0,329,U. Catolica,Copa Sudamericana
213,2003.10.01,Santos,237,1,1,238,Sao Caetano,Copa Sudamericana
214,2003.10.01,Fluminense,220,1,1,239,Sao Paulo,Copa Sudamericana
215,2003.10.02,Libertad Asuncion,614,3,0,817,Nacional,Copa Sudamericana
216,2003.10.02,U. Catolica,329,3,1,713,Cienciano,Copa Sudamericana
217,2003.10.02,Atl. Nacional,403,1,0,518,LDU Quito,Copa Sudamericana
218,2003.10.07,San Lorenzo,33,2,1,126,The Strongest,Copa Sudamericana
219,2003.10.08,River Plate,31,4,0,22,Independiente,Copa Sudamericana
220,2003.10.09,Boca Juniors,10,2,1,13,Colon Santa FE,Copa Sudamericana
221,2003.10.16,Santos,237,1,1,713,Cienciano,Copa Sudamericana
222,2003.10.22,Boca Juniors,10,0,1,403,Atl. Nacional,Copa Sudamericana
223,2003.10.23,River Plate,31,2,0,614,Libertad Asuncion,Copa Sudamericana
224,2003.10.29,The Strongest,126,1,4,239,Sao Paulo,Copa Sudamericana
225,2003.10.29,Cienciano,713,2,1,237,Santos,Copa Sudamericana
226,2003.11.05,Libertad Asuncion,614,1,0,31,River Plate,Copa Sudamericana
227,2003.11.05,Atl. Nacional,403,4,1,10,Boca Juniors,Copa Sudamericana
228,2003.11.12,Sao Paulo,239,3,1,126,The Strongest,Copa Sudamericana
229,2003.11.13,Atl. Nacional,403,1,2,713,Cienciano,Copa Sudamericana
230,2003.11.26,River Plate,31,3,1,239,Sao Paulo,Copa Sudamericana
231,2003.12.03,Sao Paulo,239,2,0,31,River Plate,Copa Sudamericana
232,2003.12.04,Cienciano,713,1,0,403,Atl. Nacional,Copa Sudamericana
233,2003.12.09,River Plate,31,3,3,713,Cienciano,Copa Sudamericana
234,2003.12.19,Cienciano,713,1,0,31,River Plate,Copa Sudamericana
235,2004.02.03,Libertad Asuncion,614,0,0,412,Deportes Tolima,Copa Libertadores
236,2004.02.03,Colo Colo,307,2,3,410,Dep. Cali,Copa Libertadores
237,2004.02.04,Guarani,611,0,0,503,Barcelona SC,Copa Libertadores
238,2004.02.04,Cruzeiro,217,3,1,906,Caracas,Copa Libertadores
239,2004.02.05,Sao Caetano,238,4,2,126,The Strongest,Copa Libertadores
240,2004.02.05,Olimpia Asuncion,616,0,2,32,Rosario Central,Copa Libertadores
241,2004.02.05,Wilstermann,130,2,3,237,Santos,Copa Libertadores
242,2004.02.10,Cobreloa,305,0,2,518,LDU Quito,Copa Libertadores
243,2004.02.10,Sporting Cristal,736,4,1,215,Coritiba,Copa Libertadores
244,2004.02.10,Velez Sarsfield,42,1,1,932,U. A. Maracaibo,Copa Libertadores
245,2004.02.11,Alianza Lima,704,1,2,239,Sao Paulo,Copa Libertadores
246,2004.02.11,Dep. Tachira,911,0,0,31,River Plate,Copa Libertadores
247,2004.02.12,Barcelona SC,503,4,0,130,Wilstermann,Copa Libertadores
248,2004.02.12,Independiente,22,4,2,713,Cienciano,Copa Libertadores
249,2004.02.12,EL Nacional,509,0,0,817,Nacional,Copa Libertadores
250,2004.02.17,Coritiba,215,1,1,616,Olimpia Asuncion,Copa Libertadores
251,2004.02.18,Santos,237,2,2,611,Guarani,Copa Libertadores
252,2004.02.18,Bolivar,106,3,1,10,Boca Juniors,Copa Libertadores
253,2004.02.19,Once Caldas,422,3,0,812,Fenix,Copa Libertadores
254,2004.02.24,U. De Concepcion,331,2,3,906,Caracas,Copa Libertadores
255,2004.02.24,Nacional,817,0,0,22,Independiente,Copa Libertadores
256,2004.02.24,Deportes Tolima,412,1,1,911,Dep. Tachira,Copa Libertadores
257,2004.02.25,LDU Quito,518,3,0,704,Alianza Lima,Copa Libertadores
258,2004.02.25,Fenix,812,2,1,42,Velez Sarsfield,Copa Libertadores
259,2004.02.25,U. A. Maracaibo,932,1,2,422,Once Caldas,Copa Libertadores
260,2004.02.25,River Plate,31,4,1,614,Libertad Asuncion,Copa Libertadores
261,2004.02.26,Sao Paulo,239,3,1,305,Cobreloa,Copa Libertadores
262,2004.02.26,Rosario Central,32,1,1,736,Sporting Cristal,Copa Libertadores
263,2004.02.26,Cienciano,713,1,0,509,EL Nacional,Copa Libertadores
264,2004.03.02,Penarol,820,1,1,238,Sao Caetano,Copa Libertadores
265,2004.03.02,Independiente,22,2,0,509,EL Nacional,Copa Libertadores
266,2004.03.02,Dep. Cali,410,3,1,106,Bolivar,Copa Libertadores
267,2004.03.02,Caracas,906,1,0,331,U. De Concepcion,Copa Libertadores
268,2004.03.03,Barcelona SC,503,1,3,237,Santos,Copa Libertadores
269,2004.03.03,Boca Juniors,10,2,0,307,Colo Colo,Copa Libertadores
270,2004.03.03,Wilstermann,130,0,0,611,Guarani,Copa Libertadores
271,2004.03.03,Fenix,812,1,2,932,U. A. Maracaibo,Copa Libertadores
272,2004.03.04,Nacional,817,1,0,713,Cienciano,Copa Libertadores
273,2004.03.04,Alianza Lima,704,2,0,305,Cobreloa,Copa Libertadores
274,2004.03.04,LDU Quito,518,3,0,239,Sao Paulo,Copa Libertadores
275,2004.03.04,Rosario Central,32,2,0,215,Coritiba,Copa Libertadores
276,2004.03.09,Dep. Tachira,911,2,0,614,Libertad Asuncion,Copa Libertadores
277,2004.03.09,Velez Sarsfield,42,2,0,422,Once Caldas,Copa Libertadores
278,2004.03.09,Sporting Cristal,736,3,2,616,Olimpia Asuncion,Copa Libertadores
279,2004.03.10,Cobreloa,305,0,1,704,Alianza Lima,Copa Libertadores
280,2004.03.10,Coritiba,215,2,0,32,Rosario Central,Copa Libertadores
281,2004.03.10,Sao Paulo,239,1,0,518,LDU Quito,Copa Libertadores
282,2004.03.10,Dep. Cali,410,0,1,10,Boca Juniors,Copa Libertadores
283,2004.03.11,Cienciano,713,1,2,817,Nacional,Copa Libertadores
284,2004.03.11,Santos,237,1,0,503,Barcelona SC,Copa Libertadores
285,2004.03.11,Deportes Tolima,412,2,3,31,River Plate,Copa Libertadores
286,2004.03.16,EL Nacional,509,1,0,22,Independiente,Copa Libertadores
287,2004.03.16,Olimpia Asuncion,616,2,1,736,Sporting Cristal,Copa Libertadores
288,2004.03.16,Penarol,820,4,0,126,The Strongest,Copa Libertadores
289,2004.03.17,Libertad Asuncion,614,1,1,911,Dep. Tachira,Copa Libertadores
290,2004.03.17,Once Caldas,422,2,0,42,Velez Sarsfield,Copa Libertadores
291,2004.03.17,Cruzeiro,217,5,0,331,U. De Concepcion,Copa Libertadores
292,2004.03.18,Guarani,611,3,1,130,Wilstermann,Copa Libertadores
293,2004.03.18,U. A. Maracaibo,932,1,1,812,Fenix,Copa Libertadores
294,2004.03.18,River Plate,31,1,0,412,Deportes Tolima,Copa Libertadores
295,2004.03.18,Bolivar,106,2,0,307,Colo Colo,Copa Libertadores
296,2004.03.23,Sporting Cristal,736,4,1,32,Rosario Central,Copa Libertadores
297,2004.03.23,EL Nacional,509,3,3,713,Cienciano,Copa Libertadores
298,2004.03.23,The Strongest,126,2,0,820,Penarol,Copa Libertadores
299,2004.03.24,Wilstermann,130,2,2,503,Barcelona SC,Copa Libertadores
300,2004.03.24,Cobreloa,305,1,2,239,Sao Paulo,Copa Libertadores
301,2004.03.24,Boca Juniors,10,3,0,410,Dep. Cali,Copa Libertadores
302,2004.03.25,Independiente,22,1,1,817,Nacional,Copa Libertadores
303,2004.03.25,Guarani,611,1,2,237,Santos,Copa Libertadores
304,2004.03.25,Colo Colo,307,2,0,106,Bolivar,Copa Libertadores
305,2004.03.25,Alianza Lima,704,1,0,518,LDU Quito,Copa Libertadores
306,2004.04.06,Velez Sarsfield,42,1,0,812,Fenix,Copa Libertadores
307,2004.04.06,Once Caldas,422,2,1,932,U. A. Maracaibo,Copa Libertadores
308,2004.04.06,Olimpia Asuncion,616,1,1,215,Coritiba,Copa Libertadores
309,2004.04.07,Sao Paulo,239,3,1,704,Alianza Lima,Copa Libertadores
310,2004.04.07,Libertad Asuncion,614,1,0,31,River Plate,Copa Libertadores
311,2004.04.07,LDU Quito,518,5,1,305,Cobreloa,Copa Libertadores
312,2004.04.07,Bolivar,106,1,0,410,Dep. Cali,Copa Libertadores
313,2004.04.08,Sao Caetano,238,1,1,820,Penarol,Copa Libertadores
314,2004.04.08,Dep. Tachira,911,2,0,412,Deportes Tolima,Copa Libertadores
315,2004.04.08,Colo Colo,307,1,0,10,Boca Juniors,Copa Libertadores
316,2004.04.13,Rosario Central,32,2,1,616,Olimpia Asuncion,Copa Libertadores
317,2004.04.13,Coritiba,215,2,0,736,Sporting Cristal,Copa Libertadores
318,2004.04.14,Santos,237,5,0,130,Wilstermann,Copa Libertadores
319,2004.04.14,Caracas,906,2,3,217,Cruzeiro,Copa Libertadores
320,2004.04.14,River Plate,31,2,2,911,Dep. Tachira,Copa Libertadores
321,2004.04.14,Deportes Tolima,412,3,2,614,Libertad Asuncion,Copa Libertadores
322,2004.04.14,Barcelona SC,503,2,0,611,Guarani,Copa Libertadores
323,2004.04.15,The Strongest,126,0,2,238,Sao Caetano,Copa Libertadores
324,2004.04.20,Nacional,817,3,2,509,EL Nacional,Copa Libertadores
325,2004.04.20,Cienciano,713,3,2,22,Independiente,Copa Libertadores
326,2004.04.21,Dep. Cali,410,3,1,307,Colo Colo,Copa Libertadores
327,2004.04.21,Boca Juniors,10,3,0,106,Bolivar,Copa Libertadores
328,2004.04.22,U. A. Maracaibo,932,4,2,42,Velez Sarsfield,Copa Libertadores
329,2004.04.22,Fenix,812,2,2,422,Once Caldas,Copa Libertadores
330,2004.04.28,Sao Caetano,238,2,2,22,Independiente,Copa Libertadores
331,2004.04.29,Barcelona SC,503,6,1,932,U. A. Maracaibo,Copa Libertadores
332,2004.05.04,Dep. Tachira,911,3,0,817,Nacional,Copa Libertadores
333,2004.05.04,Sporting Cristal,736,2,3,10,Boca Juniors,Copa Libertadores
334,2004.05.05,LDU Quito,518,4,2,237,Santos,Copa Libertadores
335,2004.05.05,Dep. Cali,410,1,0,217,Cruzeiro,Copa Libertadores
336,2004.05.06,Rosario Central,32,1,0,239,Sao Paulo,Copa Libertadores
337,2004.05.06,Barcelona SC,503,0,0,422,Once Caldas,Copa Libertadores
338,2004.05.11,Santos,237,2,0,518,LDU Quito,Copa Libertadores
339,2004.05.12,Boca Juniors,10,2,1,736,Sporting Cristal,Copa Libertadores
340,2004.05.12,Sao Paulo,239,2,1,32,Rosario Central,Copa Libertadores
341,2004.05.13,Cruzeiro,217,2,1,410,Dep. Cali,Copa Libertadores
342,2004.05.13,Once Caldas,422,1,1,503,Barcelona SC,Copa Libertadores
